11712.76000000,11742.85000000,11710.95000000,11729.76000000,162.31934900,1598013719999
11730.31000000,11746.78000000,11726.30000000,11741.95000000,143.88133300,1598013779999
11741.94000000,11746.40000000,11725.37000000,11727.34000000,82.50579000,1598013839999
11727.34000000,11734.34000000,11726.12000000,11728.97000000,49.58141800,1598013899999
11728.97000000,11728.97000000,11714.43000000,11720.22000000,79.42561100,1598013959999
11720.48000000,11722.99000000,11714.21000000,11716.19000000,66.67522800,1598014019999
11716.20000000,11724.52000000,11715.52000000,11721.97000000,51.13805700,1598014079999
11721.97000000,11735.00000000,11721.08000000,11733.68000000,52.69804500,1598014139999
11733.67000000,11737.37000000,11728.77000000,11736.30000000,55.87205200,1598014199999
11736.30000000,11737.49000000,11729.09000000,11736.83000000,59.64573400,1598014259999
11736.84000000,11736.84000000,11730.32000000,11735.00000000,49.54305600,1598014319999
11735.00000000,11735.00000000,11727.80000000,11731.89000000,60.37493800,1598014379999
11731.89000000,11738.23000000,11731.71000000,11736.48000000,37.63791400,1598014439999
11736.48000000,11750.00000000,11735.59000000,11744.39000000,135.17696300,1598014499999
11744.24000000,11750.00000000,11741.70000000,11746.70000000,97.43268900,1598014559999
11746.70000000,11764.97000000,11746.70000000,11757.21000000,107.03651100,1598014619999
11757.33000000,11774.92000000,11757.32000000,11767.28000000,118.96427500,1598014679999
11767.10000000,11772.51000000,11762.25000000,11765.25000000,78.31715700,1598014739999
11765.25000000,11766.58000000,11760.15000000,11760.24000000,62.60082700,1598014799999
11760.24000000,11762.67000000,11748.22000000,11750.14000000,41.39955100,1598014859999
11750.07000000,11759.19000000,11748.03000000,11758.28000000,64.25218500,1598014919999
11758.27000000,11758.76000000,11747.80000000,11748.62000000,39.43706500,1598014979999
11748.62000000,11752.00000000,11741.89000000,11743.40000000,57.55217300,1598015039999
11743.40000000,11751.04000000,11743.40000000,11748.89000000,32.00304700,1598015099999
11749.12000000,11749.12000000,11739.86000000,11739.99000000,38.89721500,1598015159999
11739.99000000,11744.65000000,11736.91000000,11737.80000000,58.08247300,1598015219999
11737.80000000,11741.00000000,11732.14000000,11736.85000000,57.61376700,1598015279999
11736.56000000,11741.39000000,11731.97000000,11734.38000000,49.35198400,1598015339999
11734.37000000,11735.10000000,11730.00000000,11732.84000000,26.12348300,1598015399999
11732.84000000,11739.99000000,11732.83000000,11735.23000000,51.17398200,1598015459999
11735.23000000,11742.25000000,11732.55000000,11741.32000000,29.89888400,1598015519999
11741.32000000,11750.00000000,11741.00000000,11749.22000000,37.53724900,1598015579999
11749.22000000,11749.30000000,11745.08000000,11748.01000000,22.73572800,1598015639999
11748.01000000,11750.92000000,11747.67000000,11750.72000000,18.80307600,1598015699999
11750.72000000,11751.22000000,11745.00000000,11751.22000000,47.54946900,1598015759999
11751.21000000,11751.89000000,11737.54000000,11739.05000000,64.69218400,1598015819999
11739.06000000,11744.41000000,11737.47000000,11738.32000000,36.41607400,1598015879999
11738.32000000,11740.52000000,11733.27000000,11733.95000000,34.07458800,1598015939999
11733.95000000,11740.35000000,11733.94000000,11735.57000000,26.15660700,1598015999999
11735.57000000,11740.27000000,11733.23000000,11738.78000000,23.56068400,1598016059999
11738.77000000,11743.76000000,11738.77000000,11742.55000000,23.49811500,1598016119999
11741.56000000,11747.60000000,11740.89000000,11747.59000000,25.39076100,1598016179999
11747.59000000,11753.98000000,11747.59000000,11753.98000000,30.01270700,1598016239999
11753.41000000,11759.73000000,11751.68000000,11759.30000000,33.18454500,1598016299999
11759.42000000,11771.78000000,11757.46000000,11768.72000000,75.71130600,1598016359999
11768.72000000,11769.51000000,11760.28000000,11764.00000000,56.61289500,1598016419999
11764.00000000,11765.18000000,11758.00000000,11758.19000000,102.54870700,1598016479999
11758.24000000,11759.85000000,11750.00000000,11751.53000000,30.66487900,1598016539999
11751.53000000,11753.08000000,11746.52000000,11750.35000000,51.28632200,1598016599999
11750.35000000,11752.63000000,11740.71000000,11741.37000000,26.45441100,1598016659999
11741.38000000,11742.60000000,11738.52000000,11739.38000000,26.57004400,1598016719999
