10239.88000000,10247.82000000,10238.70000000,10247.75000000,14.41178500,1599420719999
10247.74000000,10256.03000000,10247.74000000,10254.10000000,28.16323700,1599420779999
10254.71000000,10256.34000000,10246.07000000,10246.17000000,46.12148900,1599420839999
10246.17000000,10253.82000000,10245.47000000,10252.46000000,26.83299900,1599420899999
10252.46000000,10252.46000000,10245.36000000,10247.18000000,17.22839300,1599420959999
10247.17000000,10251.48000000,10247.17000000,10249.57000000,27.89285500,1599421019999
10249.56000000,10255.78000000,10249.25000000,10254.42000000,18.76052400,1599421079999
10254.43000000,10260.00000000,10254.42000000,10257.93000000,23.60879900,1599421139999
10257.92000000,10258.13000000,10253.44000000,10253.46000000,23.46874300,1599421199999
10253.53000000,10269.28000000,10251.45000000,10260.64000000,49.15885600,1599421259999
10260.64000000,10277.63000000,10260.64000000,10277.54000000,61.61049100,1599421319999
10277.54000000,10280.00000000,10271.19000000,10276.25000000,33.79472800,1599421379999
10276.45000000,10276.45000000,10270.00000000,10270.68000000,33.83184000,1599421439999
10270.80000000,10278.00000000,10270.80000000,10277.26000000,16.82211900,1599421499999
10277.25000000,10279.95000000,10259.51000000,10259.52000000,45.52828400,1599421559999
10259.51000000,10266.12000000,10259.51000000,10262.73000000,54.84555700,1599421619999
10262.73000000,10265.03000000,10252.34000000,10253.27000000,23.42666700,1599421679999
10253.28000000,10255.28000000,10243.95000000,10249.35000000,51.72467800,1599421739999
10249.36000000,10266.00000000,10248.24000000,10261.92000000,25.00793300,1599421799999
10261.14000000,10274.44000000,10261.13000000,10268.47000000,70.72516100,1599421859999
10268.48000000,10268.48000000,10256.23000000,10257.16000000,18.78760400,1599421919999
10257.04000000,10264.00000000,10256.15000000,10263.57000000,17.31789300,1599421979999
10263.49000000,10265.66000000,10257.93000000,10259.25000000,17.24771700,1599422039999
10259.25000000,10265.67000000,10259.25000000,10265.67000000,10.34570600,1599422099999
10265.67000000,10265.90000000,10256.00000000,10260.17000000,19.44997400,1599422159999
10260.18000000,10262.50000000,10256.76000000,10258.07000000,13.42241700,1599422219999
10257.82000000,10268.20000000,10257.82000000,10267.40000000,27.08858300,1599422279999
10267.40000000,10267.62000000,10260.25000000,10260.25000000,18.95779300,1599422339999
10260.26000000,10261.68000000,10250.60000000,10258.30000000,32.41420200,1599422399999
10258.30000000,10265.72000000,10254.06000000,10257.96000000,45.34955000,1599422459999
10257.97000000,10258.00000000,10250.00000000,10252.24000000,24.90084500,1599422519999
10252.24000000,10252.25000000,10236.12000000,10240.87000000,37.49839800,1599422579999
10240.88000000,10242.63000000,10231.18000000,10232.52000000,44.70504600,1599422639999
10232.65000000,10238.64000000,10231.00000000,10237.67000000,17.16777700,1599422699999
10237.67000000,10241.30000000,10230.00000000,10235.08000000,86.87277500,1599422759999
10235.08000000,10238.74000000,10235.07000000,10238.74000000,27.90564400,1599422819999
10238.75000000,10240.23000000,10233.99000000,10236.85000000,11.84198300,1599422879999
10236.84000000,10238.56000000,10228.39000000,10231.20000000,15.23687100,1599422939999
10231.20000000,10237.32000000,10231.20000000,10233.92000000,10.88894700,1599422999999
10233.93000000,10235.18000000,10226.77000000,10230.22000000,12.62704300,1599423059999
10230.36000000,10231.65000000,10225.00000000,10227.92000000,35.88533900,1599423119999
10227.92000000,10231.34000000,10227.34000000,10230.90000000,15.48976900,1599423179999
10230.89000000,10242.58000000,10230.89000000,10237.94000000,11.83659000,1599423239999
10237.93000000,10239.88000000,10237.81000000,10238.43000000,14.58478200,1599423299999
10238.53000000,10238.53000000,10236.13000000,10236.13000000,11.08049000,1599423359999
10236.34000000,10236.34000000,10233.00000000,10233.00000000,10.66017600,1599423419999
10233.00000000,10233.00000000,10225.11000000,10225.20000000,10.67518400,1599423479999
10225.20000000,10225.21000000,10218.23000000,10220.72000000,23.36290700,1599423539999
10220.72000000,10229.06000000,10219.42000000,10228.36000000,11.36019100,1599423599999
10228.36000000,10235.00000000,10225.94000000,10235.00000000,23.57357300,1599423659999
10235.00000000,10237.81000000,10233.51000000,10234.71000000,17.39499500,1599423719999
10234.71000000,10234.71000000,10221.98000000,10225.81000000,28.85093200,1599423779999
10225.81000000,10229.05000000,10219.48000000,10224.61000000,18.04514500,1599423839999
10224.61000000,10231.40000000,10224.53000000,10229.66000000,19.66678300,1599423899999
10229.65000000,10232.90000000,10228.25000000,10231.41000000,22.38013100,1599423959999
10231.41000000,10232.79000000,10227.23000000,10230.58000000,15.66951400,1599424019999
10230.58000000,10234.58000000,10230.57000000,10232.75000000,14.28499300,1599424079999
10232.75000000,10237.81000000,10232.54000000,10236.97000000,31.34293400,1599424139999
10236.97000000,10238.83000000,10234.51000000,10234.68000000,16.63124300,1599424199999
10234.68000000,10238.83000000,10234.67000000,10237.69000000,14.75140600,1599424259999
10237.69000000,10239.92000000,10236.40000000,10238.28000000,20.09954800,1599424319999
10238.28000000,10239.71000000,10235.04000000,10237.31000000,23.73703500,1599424379999
10237.31000000,10237.56000000,10233.31000000,10237.33000000,16.38540500,1599424439999
10237.33000000,10239.62000000,10236.85000000,10237.78000000,13.79989900,1599424499999
10237.78000000,10247.02000000,10237.78000000,10247.02000000,20.36699200,1599424559999
10247.00000000,10249.25000000,10245.00000000,10248.75000000,18.30954500,1599424619999
10248.66000000,10252.15000000,10248.59000000,10252.14000000,32.13707500,1599424679999
10252.15000000,10255.49000000,10250.27000000,10251.02000000,23.48216000,1599424739999
10251.03000000,10252.73000000,10249.00000000,10251.95000000,31.48170200,1599424799999
10251.95000000,10260.00000000,10251.94000000,10258.57000000,33.76916800,1599424859999
10258.56000000,10258.56000000,10254.19000000,10256.09000000,28.35680800,1599424919999
10256.25000000,10259.75000000,10253.91000000,10254.97000000,17.22625000,1599424979999
10254.97000000,10256.69000000,10249.00000000,10249.00000000,25.14881000,1599425039999
10249.00000000,10249.01000000,10235.61000000,10240.52000000,41.02225400,1599425099999
10240.52000000,10240.53000000,10225.00000000,10225.00000000,39.57825400,1599425159999
10225.01000000,10233.16000000,10221.00000000,10227.05000000,31.73821000,1599425219999
10227.04000000,10232.85000000,10226.19000000,10227.08000000,24.06902500,1599425279999
10227.17000000,10233.47000000,10227.16000000,10231.62000000,19.90232200,1599425339999
10231.63000000,10231.63000000,10223.14000000,10224.46000000,9.49072700,1599425399999
10224.46000000,10236.91000000,10224.45000000,10231.00000000,19.69521600,1599425459999
10231.00000000,10232.66000000,10226.40000000,10227.37000000,25.82055800,1599425519999
10227.38000000,10230.40000000,10224.54000000,10228.05000000,13.45859400,1599425579999
10228.05000000,10229.36000000,10221.58000000,10226.26000000,30.06440500,1599425639999
10226.25000000,10231.40000000,10226.25000000,10228.46000000,20.25047900,1599425699999
10228.46000000,10230.14000000,10226.95000000,10228.76000000,19.35527600,1599425759999
10228.77000000,10228.77000000,10223.23000000,10224.85000000,6.68322600,1599425819999
10224.85000000,10225.66000000,10221.73000000,10221.73000000,16.74065200,1599425879999
10221.73000000,10221.74000000,10220.00000000,10221.09000000,15.07198000,1599425939999
10221.09000000,10231.12000000,10221.08000000,10229.25000000,35.83200000,1599425999999
10229.18000000,10231.74000000,10226.63000000,10229.84000000,15.42001300,1599426059999
10229.84000000,10232.00000000,10227.80000000,10230.69000000,10.04300800,1599426119999
10230.69000000,10232.00000000,10229.59000000,10231.25000000,8.47765300,1599426179999
10231.25000000,10233.13000000,10231.00000000,10232.09000000,6.33846100,1599426239999
10232.19000000,10234.21000000,10230.55000000,10233.17000000,13.72496900,1599426299999
10233.17000000,10282.42000000,10233.17000000,10273.81000000,114.95580500,1599426359999
10273.81000000,10277.97000000,10263.73000000,10266.31000000,22.78446700,1599426419999
10266.32000000,10286.00000000,10263.76000000,10285.46000000,25.17293300,1599426479999
10285.47000000,10291.93000000,10279.18000000,10282.80000000,40.69803000,1599426539999
10282.80000000,10283.83000000,10266.79000000,10274.04000000,65.56584100,1599426599999
10274.04000000,10278.51000000,10270.60000000,10274.10000000,17.49933500,1599426659999
10274.10000000,10274.50000000,10273.95000000,10274.27000000,17.54256200,1599426719999
10274.20000000,10275.00000000,10273.21000000,10273.21000000,22.44202500,1599426779999
10273.39000000,10275.00000000,10268.10000000,10270.64000000,17.41295900,1599426839999
10270.64000000,10270.99000000,10266.56000000,10270.12000000,11.29600800,1599426899999
10270.12000000,10288.00000000,10270.12000000,10288.00000000,33.58412600,1599426959999
10288.00000000,10297.00000000,10288.00000000,10295.77000000,26.79710000,1599427019999
10295.77000000,10306.74000000,10290.75000000,10298.19000000,198.19638000,1599427079999
10298.52000000,10310.02000000,10296.93000000,10309.28000000,58.69282800,1599427139999
10309.27000000,10310.00000000,10302.49000000,10306.50000000,36.11669500,1599427199999
10306.50000000,10308.31000000,10299.99000000,10303.88000000,42.37136800,1599427259999
10303.89000000,10308.28000000,10298.54000000,10306.10000000,60.85761100,1599427319999
10306.11000000,10309.30000000,10301.72000000,10305.41000000,36.50596500,1599427379999
10305.40000000,10305.76000000,10292.41000000,10295.99000000,59.49311300,1599427439999
10295.81000000,10296.60000000,10284.13000000,10287.81000000,40.15802100,1599427499999
10287.81000000,10291.36000000,10282.53000000,10286.47000000,15.67885500,1599427559999
10286.48000000,10296.74000000,10285.58000000,10290.22000000,29.05339700,1599427619999
10290.22000000,10297.50000000,10288.80000000,10296.94000000,30.43524300,1599427679999
10296.95000000,10305.36000000,10296.93000000,10303.36000000,23.80247200,1599427739999
10303.35000000,10304.39000000,10300.00000000,10301.61000000,11.97131400,1599427799999
10301.61000000,10304.14000000,10300.00000000,10300.52000000,22.38364300,1599427859999
10300.53000000,10300.64000000,10280.94000000,10281.98000000,27.09008800,1599427919999
10281.99000000,10281.99000000,10272.22000000,10277.21000000,26.54962400,1599427979999
10277.22000000,10295.79000000,10277.21000000,10295.14000000,39.32855900,1599428039999
10295.46000000,10303.79000000,10293.22000000,10303.69000000,26.62817700,1599428099999
10303.69000000,10304.60000000,10296.74000000,10299.06000000,24.31744300,1599428159999
10299.06000000,10310.00000000,10299.05000000,10307.09000000,49.71671600,1599428219999
10307.09000000,10322.46000000,10307.09000000,10318.52000000,68.83308100,1599428279999
10318.51000000,10322.36000000,10312.83000000,10317.53000000,42.39094600,1599428339999
10317.27000000,10322.61000000,10314.37000000,10321.92000000,27.17735600,1599428399999
10321.91000000,10328.30000000,10320.00000000,10328.30000000,29.77025100,1599428459999
10328.25000000,10342.08000000,10328.25000000,10333.43000000,91.77557700,1599428519999
10334.24000000,10343.00000000,10333.43000000,10342.00000000,19.45476800,1599428579999
10341.99000000,10346.62000000,10330.70000000,10336.97000000,63.41056800,1599428639999
10336.97000000,10340.00000000,10324.19000000,10331.30000000,64.63396000,1599428699999
10330.82000000,10347.14000000,10330.49000000,10343.77000000,100.82137100,1599428759999
10343.78000000,10345.70000000,10326.55000000,10327.17000000,33.49417300,1599428819999
10327.55000000,10327.55000000,10320.00000000,10321.93000000,41.12401500,1599428879999
10321.93000000,10340.94000000,10320.00000000,10330.00000000,38.57904600,1599428939999
10330.66000000,10335.00000000,10327.36000000,10334.35000000,21.96172500,1599428999999
10334.35000000,10334.44000000,10320.33000000,10327.78000000,45.58585200,1599429059999
10327.79000000,10328.15000000,10320.00000000,10321.20000000,24.18319000,1599429119999
10321.19000000,10321.19000000,10320.00000000,10320.44000000,18.28609600,1599429179999
10320.44000000,10320.95000000,10312.55000000,10314.42000000,83.42730100,1599429239999
10314.43000000,10328.61000000,10314.42000000,10320.35000000,23.36644800,1599429299999
10320.35000000,10324.22000000,10313.00000000,10313.85000000,22.59862700,1599429359999
10313.84000000,10314.68000000,10311.88000000,10313.35000000,21.67189800,1599429419999
10313.34000000,10318.95000000,10313.00000000,10318.00000000,18.64936300,1599429479999
10318.00000000,10321.68000000,10318.00000000,10319.06000000,18.91978900,1599429539999
10319.05000000,10319.06000000,10318.00000000,10318.57000000,17.34558200,1599429599999
10318.38000000,10335.00000000,10318.38000000,10321.54000000,66.53232200,1599429659999
10321.54000000,10321.54000000,10302.01000000,10311.56000000,270.02919400,1599429719999
10311.56000000,10324.08000000,10310.89000000,10323.94000000,29.99959900,1599429779999
10323.94000000,10347.13000000,10323.78000000,10341.83000000,28.70749000,1599429839999
10341.82000000,10341.83000000,10333.44000000,10337.55000000,27.27623300,1599429899999
10337.14000000,10337.15000000,10319.11000000,10320.63000000,15.50927000,1599429959999
10320.63000000,10323.59000000,10317.02000000,10321.50000000,16.98127100,1599430019999
10321.49000000,10323.51000000,10282.45000000,10314.11000000,80.16390500,1599430079999
10314.10000000,10317.95000000,10294.39000000,10302.09000000,69.97629500,1599430139999
10302.09000000,10305.24000000,10292.44000000,10300.03000000,48.83881500,1599430199999
10299.13000000,10309.66000000,10290.49000000,10305.32000000,31.16540700,1599430259999
10305.32000000,10305.32000000,10287.82000000,10297.37000000,54.26375000,1599430319999
10297.37000000,10300.00000000,10294.35000000,10297.08000000,44.87251300,1599430379999
10297.41000000,10302.74000000,10291.94000000,10297.41000000,35.93904500,1599430439999
10297.41000000,10307.30000000,10280.04000000,10295.32000000,89.62247300,1599430499999
10295.32000000,10295.32000000,10281.00000000,10283.54000000,33.02267700,1599430559999
10283.54000000,10289.59000000,10276.43000000,10285.34000000,36.71642600,1599430619999
10285.33000000,10288.83000000,10268.68000000,10285.22000000,53.85637900,1599430679999
10285.22000000,10287.55000000,10274.81000000,10283.45000000,44.73123600,1599430739999
10283.40000000,10285.91000000,10272.17000000,10282.29000000,33.73199800,1599430799999
10282.29000000,10291.28000000,10280.99000000,10286.15000000,49.83956300,1599430859999
10286.15000000,10286.89000000,10276.39000000,10277.43000000,21.81693300,1599430919999
10277.43000000,10287.11000000,10274.00000000,10276.74000000,47.62987900,1599430979999
10276.74000000,10282.15000000,10270.41000000,10275.92000000,21.28706900,1599431039999
10275.92000000,10282.30000000,10270.02000000,10281.14000000,35.51358300,1599431099999
10281.14000000,10283.49000000,10280.42000000,10282.65000000,15.06992200,1599431159999
10282.65000000,10284.37000000,10278.44000000,10280.81000000,15.30876600,1599431219999
10280.81000000,10284.13000000,10239.26000000,10248.68000000,124.68908200,1599431279999
10248.73000000,10267.32000000,10209.30000000,10230.24000000,250.07796800,1599431339999
10229.76000000,10240.23000000,10209.00000000,10237.54000000,103.58967600,1599431399999
10237.68000000,10238.68000000,10220.00000000,10225.35000000,68.70194400,1599431459999
10225.35000000,10231.55000000,10201.30000000,10213.00000000,123.77100600,1599431519999
